date,latitude,longitude,depth_m,temperature_C,salinity,dissolved_inorganic_carbon,alkalinity,pH_insitu,pH_25C
30-05-2016,46.13,-124.53,3,13.197,31.17,1881.9,2140.1,8.2221,8.0413
30-05-2016,46.129,-124.67,4,13.555,31.402,1922.7,2144.3,8.1371,7.9636
31-05-2016,47.116,-124.39,10,13.179,31.466,1978.5,2179.2,8.0958,7.9177
31-05-2016,47.116,-124.25,4,13.558,30.066,1846.1,2105,8.2341,8.0586
31-05-2016,47.116,-124.25,5,13.56,30.049,1852.6,2108.8,8.2221,8.0469
31-05-2016,47.116,-124.25,10,11.803,31.891,2027.5,2164,7.9734,7.7787
31-05-2016,47.116,-124.39,3,13.226,31.378,1903.3,2156.6,8.2109,8.0307
31-05-2016,47.116,-124.39,5,13.206,31.381,1904.1,2155.9,8.2087,8.0283
31-05-2016,-39.073,-172.12,6,16.581,35.275,2068.3,2320.9,8.0821,7.9552
31-05-2016,47.117,-124.82,10,12.502,31.266,1889.3,2147.1,8.2306,8.0391
31-05-2016,-38.19,-171.5,5,17.045,35.322,2067,2322.8,8.0706,7.9603
31-05-2016,47.117,-124.82,4,12.374,31.225,1865.2,2147.1,8.2719,8.0773
31-05-2016,47.116,-125.2,10,13.676,31.583,1951.5,2160.2,8.0885,7.9181
31-05-2016,47.115,-124.64,10,12.033,31.297,1888.1,2155.5,8.2575,8.0582
31-05-2016,47.115,-124.64,3,12.075,31.308,1844.9,2154.7,8.335,8.1345
31-05-2016,47.117,-124.98,4,13.458,31.457,1906.2,2149,8.1775,8.0016
31-05-2016,47.117,-124.98,10,13.459,31.467,1904.9,2147.5,8.1762,8.0006
31-05-2016,47.117,-125.05,4,13.876,31.576,1937.2,2151.5,8.1155,7.9473
31-05-2016,47.117,-125.05,10,13.871,31.59,1939.1,2151.2,8.1154,7.9473
31-05-2016,47.116,-125.2,4,13.794,31.594,1936.1,2145,8.1046,7.9354
31-05-2016,47.12,-126.08,3,14.279,32.226,1975.3,2173.3,8.0536,7.8928
31-05-2016,47.12,-126.08,10,14.078,32.236,1976.9,2174.1,8.0582,7.8946
01-06-2016,48.37,-124.79,4,9.1166,32.778,2120.3,2211.2,7.8364,7.6099
01-06-2016,48.37,-124.79,10,7.9626,33.386,2183.7,2232.7,7.7222,7.489
01-06-2016,48.13,-125.17,10,12.783,31.73,1915,2154.6,8.1803,7.9942
01-06-2016,47.967,-124.95,4,13.316,31.463,1914.6,2150.6,8.1747,7.9967
01-06-2016,48.37,-124.79,4,9.2498,32.708,2139.5,2215.8,7.796,7.5743
01-06-2016,47.967,-124.95,10,12.834,31.464,1927.6,2153,8.1593,7.9745
01-06-2016,48.37,-124.95,4,11.425,31.953,1913.3,2187.5,8.2541,8.0451
01-06-2016,-36.451,-170.29,5,17.805,35.401,2066.1,2325.7,8.0742,7.9658
01-06-2016,48.13,-125.17,3,12.916,31.41,1836.7,2154.4,8.32,8.1329
01-06-2016,47.96,-125.33,10,12.053,32.01,1952.1,2159.3,8.1155,7.9199
01-06-2016,47.96,-125.33,3,13.468,31.678,1932.1,2153.7,8.1329,7.9581
01-06-2016,47.679,-125.58,10,13.733,31.803,1951.4,2153.3,8.0763,7.9071
01-06-2016,47.679,-125.58,5,13.731,31.803,1951.4,2153.4,8.0762,7.9068
01-06-2016,47.679,-125.58,3,13.727,31.807,1952,2153.4,8.0638,7.8946
02-06-2016,48.84,-125.46,5,12.333,31.214,1864.4,2142.6,8.277,8.0818
02-06-2016,48.84,-125.46,4,12.338,31.223,1859,2144,8.2798,8.0845
02-06-2016,48.864,-125.42,6,11.937,31.28,1895.6,2142.6,8.2213,8.0211
02-06-2016,48.864,-125.42,3,12.072,31.262,1886.9,2143.8,8.2252,8.0269
02-06-2016,48.359,-125.22,5,11.586,31.382,1926.8,2161.4,8.1853,7.9805
02-06-2016,48.81,-125.52,4,12.012,31.087,1873.4,2143.2,8.2675,8.0674
02-06-2016,48.359,-125.22,3,11.608,31.378,1922.3,2159.8,8.2028,7.9978
02-06-2016,47.637,-124.49,10,10.021,32.381,2037.7,2191.2,8.0159,7.7929
02-06-2016,47.637,-124.49,7,10.711,32.18,1984.7,2186.2,8.1122,7.8961
02-06-2016,48.359,-125.22,10,11.302,31.593,1985.6,2175.3,8.0802,7.8742
02-06-2016,48.81,-125.52,4,12,31.087,1874.3,2138.8,8.2442,8.0444
02-06-2016,48.658,-125.78,10,11.684,31.223,1903.1,2152.4,8.2256,8.0215
02-06-2016,48.782,-125.57,2,11.621,31.21,1899.8,2152,8.2267,8.0214
02-06-2016,48.782,-125.57,5,11.468,31.218,1932.4,2150.2,8.1667,7.9606
02-06-2016,48.782,-125.57,10,11.083,31.287,1971.6,2148.9,8.0735,7.8645
02-06-2016,48.72,-125.68,3,11.538,31.25,1897.9,2151.8,8.2396,8.0327
02-06-2016,48.72,-125.68,5,11.504,31.242,1904.4,2151.5,8.2096,8.003
02-06-2016,48.72,-125.68,10,11.245,31.268,1975.9,2149.8,8.0224,7.8176
02-06-2016,48.658,-125.78,3,12.234,31.226,1841.9,2152.7,8.3265,8.1286
02-06-2016,48.658,-125.78,5,12.034,31.222,1850.2,2151.1,8.3211,8.1203
02-06-2016,47.637,-124.49,5,10.241,32.314,1997.3,2188.9,8.0888,7.8662
02-06-2016,48.535,-126,2,13.149,31.804,1950.9,2154.7,8.092,7.9133
02-06-2016,48.81,-125.52,10,11.963,31.087,1902.6,2141.2,8.1918,7.9928
02-06-2016,47.637,-124.49,4,10.424,32.256,2001.6,2187.6,8.084,7.8643
02-06-2016,-35.334,-170,6,18.127,35.481,2065.8,2333.3,8.0817,7.9781
02-06-2016,47.944,-124.75,6,12.986,31.829,1806.9,2180.7,8.4108,8.2233
02-06-2016,47.944,-124.75,10,12.003,31.881,1843.8,2186.8,8.3788,8.1767
02-06-2016,-35.681,-170.01,5,18.026,35.446,2066.7,2329.3,8.0753,7.9702
02-06-2016,48.535,-126,5,13.138,31.8,1951.1,2155,8.0912,7.9125
02-06-2016,-35.014,-169.99,6,18.215,35.497,2064.2,2330.8,8.0789,7.9767
02-06-2016,-36.007,-169.99,5,18.178,35.5,2064.4,2330.7,8.0789,7.9761
02-06-2016,48.535,-126,10,12.999,31.796,1950,2155.7,8.0945,7.9138
02-06-2016,47.944,-124.75,3,13.14,31.763,1803.6,2179.1,8.4675,8.2813
03-06-2016,48.184,-126.6,10,13.949,31.912,1959.8,2159.1,8.0722,7.9063
03-06-2016,48.184,-126.6,4,13.948,31.918,1959.5,2159.2,8.0795,7.9132
03-06-2016,48.357,-126.31,9,13.014,31.73,1940.1,2149.8,8.1116,7.9306
03-06-2016,48.357,-126.31,3,13.036,31.719,1940.8,2149.7,8.1117,7.9309
03-06-2016,48.433,-126.23,10,11.508,31.863,1945.7,2153.6,8.1367,7.9322
03-06-2016,-33.502,-170,7,19.252,35.731,2062.8,2342.8,8.0824,7.9958
03-06-2016,48.491,-126.12,10,12.344,31.996,1956,2162.7,8.1128,7.9217
03-06-2016,-33.984,-169.99,7,19.156,35.708,2061.2,2340.7,8.0836,7.9955
03-06-2016,48.491,-126.12,3,13.011,31.888,1946.5,2157.8,8.111,7.9297
03-06-2016,-34.502,-170,4,18.533,35.547,2064.3,2334.3,8.0792,7.9816
03-06-2016,48.491,-126.12,5,13.01,31.881,1947.8,2157.7,8.1172,7.9358
03-06-2016,48.433,-126.23,3,11.862,31.838,1943,2153.3,8.1323,7.9331
04-06-2016,-31.49,-169.98,3,21.294,35.85,2044.4,2348.2,8.0901,8.0341
04-06-2016,-32.495,-169.99,5,20.016,35.815,2057.3,2347.7,8.0873,8.0121
04-06-2016,-32.995,-170,5,19.872,35.807,2057.8,2347.3,8.088,8.0107
04-06-2016,51.6,-130.88,4,11.53,31.937,1951.8,2156,8.115,7.9113
04-06-2016,51.709,-130.63,3,12.021,31.68,1948.4,2139.4,8.0973,7.9015
04-06-2016,51.709,-130.63,10,11.906,31.648,1946.9,2141.1,8.0907,7.8936
05-06-2016,51.703,-128.24,3,12.538,31.052,1896.5,2103.2,8.1363,7.9474
05-06-2016,51.703,-128.24,5,12.399,31.049,1896,2104.3,8.1285,7.9377
05-06-2016,52.017,-129.97,10,12.186,31.322,1926.8,2122.5,8.1069,7.9136
05-06-2016,51.703,-128.24,10,11.882,31.063,1899.8,2104.6,8.133,7.9345
05-06-2016,-29.96,-169.98,6,21.004,35.878,2049.9,2352.3,8.0912,8.0309
05-06-2016,-30.504,-169.99,6,21.414,35.874,2044.2,2352.9,8.0954,8.0413
05-06-2016,-31.001,-170,5,21.133,35.875,2044,2353.7,8.1012,8.0428
05-06-2016,51.829,-130.37,3,12.61,31.307,1918.4,2120.6,8.1108,7.9236
05-06-2016,51.829,-130.37,10,12.265,31.314,1920.4,2121.3,8.1212,7.9288
05-06-2016,52.017,-129.97,3,12.368,31.307,1925.1,2121.9,8.1043,7.9136
05-06-2016,52.234,-129.45,3,12.052,31.367,1929.1,2124.5,8.098,7.9027
05-06-2016,52.234,-129.45,10,11.581,31.363,1932.9,2124.1,8.0982,7.8961
05-06-2016,52.399,-129.05,3,10.121,31.379,1972.4,2118.5,8.0054,7.7845
05-06-2016,52.399,-129.05,5,10.121,31.38,1973.3,2121.1,8.0025,7.7818
05-06-2016,52.399,-129.05,10,10.073,31.388,1979.5,2119.7,7.9914,7.7707
06-06-2016,50.031,-125.1,3,16.629,25.306,1608.5,1810.2,8.1959,8.0685
06-06-2016,50.031,-125.1,10,14.322,26.892,1720.1,1862.3,8.0896,7.9297
06-06-2016,50.251,-125.39,10,11.14,29.188,1937.1,2009.9,7.8221,7.6267
06-06-2016,50.251,-125.39,3,11.207,29.16,1932.7,2009.3,7.8252,7.6302
06-06-2016,50.031,-125.1,5,14.972,26.526,1662,1859.4,8.2272,8.074
06-06-2016,50.711,-127.25,5,10.291,31.037,1994.8,2107,7.9155,7.7016
06-06-2016,51.001,-127.84,2,9.6643,31.783,2008.9,2153.9,7.9975,7.7701
06-06-2016,51.001,-127.84,10,9.5869,31.784,2013.3,2153.5,7.9881,7.7602
06-06-2016,50.711,-127.25,3,10.283,30.819,1981,2090.4,7.9172,7.7031
06-06-2016,50.711,-127.25,10,9.8845,31.23,2008.8,2118.2,7.9111,7.6918
06-06-2016,-29.499,-170,5,21.374,35.875,2045.6,2351.6,8.0918,8.0371
06-06-2016,-28.501,-170,4,22.07,35.856,2036.7,2351.3,8.0958,8.0515
06-06-2016,-28.999,-169.98,6,22.153,35.84,2033.8,2351,8.0989,8.056
07-06-2016,48.65,-126.67,4,13.0261,31.597,1920.4,2139.6,8.143592101,7.961881737
07-06-2016,48.65,-126.67,9,13.0293,31.591,1934.3,2135.5,8.104504367,7.923979675
08-06-2016,48.97,-130.67,10,12.231,32.5081,1977.1,2160.4,8.059950741,7.868575238
08-06-2016,48.97,-130.67,4,12.281,32.512,1981.5,2174.8,8.080570552,7.889108582
09-06-2016,-25.983,-170,5,23.41,35.692,2013.2,2343.3,8.1037,8.0798
09-06-2016,-25.491,-170,3,23.481,35.688,2012.7,2341.3,8.1007,8.0778
09-06-2016,-24.993,-170,4,23.211,35.715,2015.9,2343.6,8.1026,8.0757
09-06-2016,-26.481,-170,6,21.938,35.873,2036,2352.2,8.1,8.0538
10-06-2016,49.29,-134.67,9,11.2319,32.5086,1996.4,2152.6,8.009329827,7.804748968
10-06-2016,49.29,-134.67,4,11.2596,32.517,1996.1,2157.3,8.021110791,7.81631034
10-06-2016,-24.499,-170,5,23.192,35.756,2020.6,2346.3,8.0987,8.0715
10-06-2016,-23.996,-170,4,23.235,35.78,2020.7,2347.4,8.0992,8.0726
10-06-2016,-23.503,-170,6,24.147,35.652,2007.2,2340,8.0978,8.0851
11-06-2016,-22.995,-170,6,24.792,35.661,2005.3,2342.4,8.0942,8.0913
11-06-2016,-22.499,-170,6,24.675,35.677,2006.4,2345.4,8.0984,8.0936
11-06-2016,-22.002,-170,4,24.404,35.674,2008.2,2345.3,8.0996,8.0907
11-06-2016,49.57,-138.67,10,10.5845,32.546,2005,2183.1,8.068622973,7.852155846
11-06-2016,49.57,-138.67,4,10.6966,32.541,2003.9,2183,8.069531125,7.854523081
12-06-2016,-20.503,-170,4,25.524,35.567,2000.1,2338,8.0864,8.0944
12-06-2016,-20.997,-170,5,24.965,35.62,2002.6,2341.9,8.0957,8.0954
12-06-2016,-21.5,-170,6,24.472,35.653,2009.2,2343.3,8.0944,8.0866
12-06-2016,34.981,165.04,0,20.428,34.936,1994.8,2280.7,8.0956,8.0265
13-06-2016,39.978,165.02,0,12.562,34.936,2054.9,2271.8,8.0971,7.9089
13-06-2016,50,-145,9,9.3384,32.6792,2016.8,2211.3,8.1201629,7.882951293
13-06-2016,50,-145,3,9.3399,32.682,2023,2211.4,8.106417204,7.869498946
13-06-2016,-18.5,-170,4,26.195,35.482,1990,2333.8,8.0872,8.1054
13-06-2016,-19.001,-170.06,5,25.294,35.7,2009.2,2347.6,8.0874,8.092
13-06-2016,-19.495,-170,5,25.239,35.687,2009,2346,8.0865,8.0903
13-06-2016,-19.998,-170,4,25.394,35.637,2002.9,2342.1,8.0889,8.095
14-06-2016,-16.503,-170,5,27.127,35.439,1982.5,2332.4,8.0833,8.1157
14-06-2016,-17.998,-170,5,26.505,35.468,1986.4,2332,8.0857,8.1087
14-06-2016,-17.499,-170,5,26.722,35.433,1986.2,2331.1,8.0819,8.1082
14-06-2016,-17.001,-170,6,26.57,35.446,1985.9,2333.2,8.0874,8.1114
15-06-2016,45.001,165,0,6.3739,34.941,2078.2,2233.5,8.0477,7.768
15-06-2016,46.98,165,0,4.7171,34.937,2090.2,2226.5,8.0305,7.7268
15-06-2016,-16.002,-170,5,27.443,35.393,1973.7,2320.8,8.0767,8.1138
15-06-2016,-15.496,-170,5,27.826,35.055,1965,2306.1,8.0682,8.1111
15-06-2016,-14.664,-170,6,28.405,34.979,1956.4,2300.2,8.0657,8.1173
15-06-2016,-15.003,-170,5,28.093,35,1959.6,2302.3,8.068,8.1149
16-06-2016,49.988,165,0,5.6712,34.584,2083.6,2225.7,8.0184,7.7297
16-06-2016,-14.28,-170,5,28.664,34.975,1956.6,2300.2,8.0615,8.117
16-06-2016,-13.969,-170,5,28.728,34.942,1953.6,2298.3,8.063,8.1195
16-06-2016,-13.503,-170,6,28.995,34.977,1953.9,2300.8,8.0615,8.1221
17-06-2016,-12.998,-170,6,29.278,34.874,1946.5,2294.7,8.0617,8.1265
17-06-2016,-12.498,-170,5,29.296,34.753,1937.1,2286.2,8.0658,8.1309
17-06-2016,-11.995,-170,6,29.334,34.682,1932.9,2279.8,8.0638,8.1295
17-06-2016,-11.496,-170,6,29.5,34.71,1934.2,2283.5,8.0641,8.1323
18-06-2016,-9.9236,-169.63,5,29.821,34.503,1924,2270.4,8.0596,8.1326
18-06-2016,47.088,160.09,0,6.4106,34.747,2090,2230.7,8.0207,7.7429
18-06-2016,-10.998,-170,4,29.657,34.694,1935.2,2281.3,8.0573,8.1278
18-06-2016,-10.498,-170,6,29.766,34.553,1927.6,2272.2,8.0566,8.1288
19-06-2016,43.981,155.01,0,8.1441,34.825,2074.4,2230.7,8.0202,7.7683
19-06-2016,-8.9988,-168.88,6,29.924,34.525,1926.1,2271.9,8.0566,8.1311
19-06-2016,-8.0003,-168.62,6,30.138,34.557,1926.6,2273.4,8.0542,8.132
20-06-2016,24.253,140.25,0,29.927,35.138,1974.7,2308.2,8.0315,8.1057
20-06-2016,-6.5003,-168.75,6,30.162,34.767,1935,2286.5,8.0563,8.1345
20-06-2016,-7.002,-168.75,5,30.075,34.649,1930.2,2280.2,8.0578,8.1347
20-06-2016,24.253,140.25,10,29.929,35.128,1975.4,2307.3,8.0295,8.1041
20-06-2016,40.909,149.87,0,11.445,34.377,1984.5,2236.4,8.1829,7.9757
20-06-2016,-7.4985,-168.75,5,29.971,34.497,1922.6,2269.7,8.0586,8.1339
21-06-2016,24.001,137,0,29.68,35.021,1971,2300.1,8.0348,8.1053
21-06-2016,39.678,147.88,0,13.241,34.346,1958.3,2232,8.1965,8.0166
21-06-2016,-5.9991,-168.75,6,30.455,34.894,1943.2,2295,8.0493,8.1318
21-06-2016,-5.5023,-168.75,5,30.419,34.941,1949.6,2297.6,8.0429,8.1249
21-06-2016,-4.5003,-168.75,5,30.258,34.849,1959,2292.1,8.024,8.1033
21-06-2016,-4.9981,-168.75,5,30.373,34.978,1953.2,2300.2,8.0412,8.1224
22-06-2016,-2.5006,-168.75,5,29.673,34.945,1969.2,2297.3,8.0226,8.0931
22-06-2016,24.262,135,0,30.407,34.932,1960.3,2295.3,8.0356,8.1171
22-06-2016,-3.5013,-168.75,6,29.962,34.821,1960.3,2290.2,8.0239,8.0988
22-06-2016,-3.9944,-168.75,6,30.183,34.909,1957.7,2294.6,8.0299,8.1082
22-06-2016,-2.9995,-168.75,5,29.93,34.839,1958.6,2291.6,8.0289,8.1033
23-06-2016,23.75,132.99,0,30.268,34.832,1960.7,2287.3,8.0149,8.0941
23-06-2016,23.979,130.99,0,29.445,34.453,1946.8,2262.7,8.0186,8.0854
23-06-2016,-2.0011,-168.75,8,29.126,35.317,1998.7,2323,8.0156,8.0779
23-06-2016,-1.5004,-168.75,7,29.053,35.296,1999.2,2320.9,8.0133,8.0744
23-06-2016,-0.9991,-168.75,5,28.966,35.287,2001.6,2318.6,8.0074,8.0671
24-06-2016,24.658,130,0,30.034,34.694,1954.2,2277.6,8.0217,8.0974
24-06-2016,-0.4966,-168.74,6,28.57,35.305,2007.8,2321.9,8.0077,8.0615
24-06-2016,0.0042,-168.74,6,28.1,35.241,2013.9,2315,7.995,8.0416
04-07-2016,27.004,127.49,0,29.97,34.605,1950.1,2272.6,8.0279,8.1027
04-07-2016,34.004,137,0,25.13,33.953,1942.5,2243.2,8.0673,8.0693
05-07-2016,28.709,126.46,0,28.671,32.485,1884.4,2210.6,8.0843,8.1399
05-07-2016,27.803,127.79,0,29.552,34.682,1952.3,2278.3,8.0354,8.104
05-07-2016,33.007,137.05,0,28.409,34.453,1949.9,2265.3,8.0366,8.0879
05-07-2016,33.007,137.05,10,28.147,34.544,1955,2270.2,8.0442,8.0919
06-07-2016,31.991,137.01,0,28.067,34.485,1952,2269.1,8.0486,8.0948
06-07-2016,30.98,136.99,10,27.147,34.422,1969.4,2262.2,8.0196,8.0522
06-07-2016,30.98,136.99,0,28.15,34.465,1965.9,2261.7,8.0132,8.0605
06-07-2016,31.991,137.01,10,28.022,34.485,1950.1,2266.8,8.0495,8.0954
06-07-2016,27.496,128.22,0,29.055,34.492,1950.3,2266.6,8.0385,8.0996
07-07-2016,30.012,136.99,9,27.799,34.566,1967.2,2269.1,8.024,8.0664
07-07-2016,30.012,136.99,0,28.237,34.6,1960.7,2272.5,8.022,8.0706
08-07-2016,29.025,136.97,10,29.541,34.852,1979.2,2297.7,8.0104,8.0789
08-07-2016,29.025,136.97,0,29.544,34.864,1975.7,2289.9,8.0047,8.0729
09-07-2016,28.044,136.99,10,28.895,34.683,1973.9,2277.6,8.0127,8.0715
09-07-2016,28.044,136.99,0,29.125,34.681,1975.9,2271.9,8.0026,8.0645
09-07-2016,28.044,136.99,10,28.847,34.691,1974.2,2282,8.0129,8.071
10-07-2016,27.037,136.98,0,29.262,34.561,1960.2,2270.3,8.0169,8.0809
10-07-2016,26.02,137.01,0,29.634,35.013,1974.2,2297,8.0193,8.089
10-07-2016,26.02,137.01,10,29.643,35.005,1978.4,2297.1,8.0193,8.0895
11-07-2016,24.006,137.02,10,29.96,34.935,1966.6,2297.1,8.0274,8.1024
11-07-2016,24.006,137.02,0,30.233,34.955,1966.3,2297,8.0284,8.1072
11-07-2016,25.006,136.98,10,29.59,34.85,1963,2291.7,8.0284,8.0978
11-07-2016,25.006,136.98,0,30.429,34.886,1964.8,2294,8.0144,8.096
12-07-2016,22.996,137.34,10,30.462,34.993,1956.1,2299.8,8.0374,8.1201
12-07-2016,22.996,137.34,0,30.728,35.013,1958.1,2299.8,8.0364,8.1228
13-07-2016,21.003,137,0,30.15,35.057,1961.6,2304,8.0378,8.1154
13-07-2016,21.998,137.32,0,30.606,35.057,1959.7,2303.5,8.0333,8.1178
13-07-2016,21.003,137,10,30.135,35.051,1963.1,2304.5,8.0402,8.118
13-07-2016,21.998,137.32,10,30.448,35.081,1966.2,2304.2,8.0322,8.1146
14-07-2016,19.972,137,0,30.482,35.051,1967.8,2302.7,8.0272,8.1097
14-07-2016,19.972,137,10,30.214,35.026,1972.6,2301,8.0339,8.1128
15-07-2016,18.998,136.99,0,30.173,34.769,1952,2284.4,8.0278,8.1057
15-07-2016,17.986,136.98,0,29.988,34.856,1957.9,2290.6,8.0328,8.1079
15-07-2016,18.998,136.99,10,30.103,34.76,1950.6,2284.7,8.0325,8.1097
16-07-2016,16.997,136.97,0,30.016,34.877,1957.1,2296.6,8.0387,8.1143
17-07-2016,16.003,136.98,0,30.212,34.899,1955.9,2293,8.0349,8.1134
17-07-2016,14.992,136.99,0,29.785,34.775,1952.1,2286.7,8.0366,8.1087
17-07-2016,14.992,136.99,10,29.808,34.765,1952.3,2283.9,8.0359,8.1087
18-07-2016,13.996,136.97,0,30.266,34.668,1950.9,2277.6,8.0303,8.1096
18-07-2016,13.996,136.97,10,30.27,34.666,1946.4,2277.9,8.028,8.1077
19-07-2016,13,136.99,0,30.512,34.555,1940.4,2269.2,8.0281,8.1111
19-07-2016,11.985,136.99,10,30.291,34.689,1956.8,2282.2,8.028,8.108
19-07-2016,11.985,136.99,0,30.282,34.666,1947.1,2275.6,8.0269,8.1064
20-07-2016,10.979,136.99,10,29.957,34.366,1927.8,2256.3,8.0379,8.1129
20-07-2016,10.979,136.99,0,30.134,34.371,1927.7,2258.2,8.0347,8.112
21-07-2016,8.9948,136.99,0,30.145,34.424,1934.1,2261.9,8.03,8.1075
21-07-2016,10.002,136.98,10,30.04,34.324,1924.1,2255.1,8.0353,8.1116
21-07-2016,10.002,136.98,0,30.194,34.313,1921.9,2252.7,8.0367,8.115
22-07-2016,7.9958,137,9,30.159,34.295,1928,2253.8,8.0342,8.1122
22-07-2016,7.9958,137,0,30.183,34.307,1925.7,2251.3,8.0321,8.1101
31-07-2016,7.9935,136.99,0,29.785,34.356,1937.7,2253.6,8.0344,8.1065
01-08-2016,6.986,137,0,29.844,34.193,1924.9,2246.8,8.038,8.111
02-08-2016,5.9872,137.02,0,30.209,34.248,1926,2250.7,8.0289,8.1073
03-08-2016,4.015,137.01,10,30.135,34.004,1906.9,2237.2,8.0392,8.1169
03-08-2016,5.0098,137.02,0,30.424,33.952,1901.4,2232.2,8.0379,8.1196
03-08-2016,5.0098,137.02,10,30.169,33.937,1898.7,2231.6,8.0453,8.1236
03-08-2016,35.018,164.99,0,24.966,34.44,1975.2,2265.8,8.0527,8.0522
03-08-2016,4.015,137.01,0,30.128,34.01,1909.9,2237.6,8.0435,8.1208
04-08-2016,2.821,138.01,0,29.791,33.953,1907.7,2230.6,8.0488,8.1211
04-08-2016,3.0232,137.01,0,30.106,33.88,1898.2,2227.8,8.0498,8.1268
05-08-2016,29.994,164.98,0,26.217,34.867,1992.1,2289.6,8.0294,8.0477
05-08-2016,2.609,139.01,0,29.877,34.01,1907.1,2236.9,8.0465,8.12
05-08-2016,2.609,139.01,10,29.88,34.005,1909,2236.7,8.0485,8.1225
06-08-2016,25.002,165,0,28.016,35.234,1977.6,2317.1,8.0628,8.1083
06-08-2016,2.3808,140.01,10,29.778,33.808,1894.3,2222.6,8.0563,8.1288
06-08-2016,2.3808,140.01,0,29.788,33.81,1894.6,2221.6,8.0521,8.1243
07-08-2016,23.991,164.99,10,28.103,35.344,1994.1,2324,8.0468,8.0939
07-08-2016,23.991,164.99,0,28.096,35.345,1995.3,2325.3,8.0457,8.0924
07-08-2016,2.1845,141,0,29.669,33.66,1886.2,2212.3,8.0555,8.126
07-08-2016,2.1845,141,10,29.678,33.648,1895.3,2215.5,8.0551,8.126
08-08-2016,1.9847,142.01,9,29.97,33.872,1896.7,2226.1,8.0491,8.1244
08-08-2016,19.997,165,10,29.009,34.748,1963.4,2285.4,8.0444,8.1052
08-08-2016,0.988,142.01,0,29.889,33.914,1899.3,2229.7,8.0515,8.1253
08-08-2016,19.997,165,0,29.001,34.749,1960.1,2284.3,8.0402,8.1005
08-08-2016,1.9847,142.01,0,29.967,33.862,1896.4,2225.9,8.0484,8.1233
09-08-2016,-0.0012,142.01,0,29.846,33.87,1894.1,2230,8.0543,8.1274
10-08-2016,-2.0062,142,0,30.076,34.148,1908.5,2244.2,8.0503,8.1269
10-08-2016,-1.0125,142,0,29.957,33.94,1897.4,2230.5,8.0645,8.1394
10-08-2016,15,165,0,29.38,34.604,1949.6,2276,8.0357,8.1017
12-08-2016,9.9952,163.99,0,29.655,34.319,1928.4,2252.6,8.0418,8.112
17-08-2016,48.614,-123.2467,5,12.4966,29.4461,1947.53,2041.49,7.856809631,7.677974102
17-08-2016,48.614,-123.2467,10,12.5038,29.448,1946.29,2041.12,7.859357043,7.680665577
17-08-2016,48.614,-123.2467,2,12.5006,29.4461,1950.34,2029.29,7.807729793,7.631550722
18-08-2016,48.2998,-123.9988,10,11.6733,30.7135,1981.27,2076.23,7.854321774,7.663791874
18-08-2016,48.2998,-123.9988,5,11.7745,30.6755,1970.84,2082.14,7.903853645,7.711989216
18-08-2016,48.2998,-123.9988,2,11.7813,30.6764,1971.33,2097.56,7.94624073,7.752357366
18-08-2016,48.5998,-125.9997,10,11.1726,31.741,2029.03,2139.45,7.958167662,7.7549
18-08-2016,48.5748,-125.5002,5,11.619,31.644,1938.45,2122.65,8.160414064,7.9569
18-08-2016,48.5998,-125.9997,5,12.7611,30.971,1714.51,2135.54,8.512887107,8.320002045
19-08-2016,10.004,163.99,0,29.995,34.277,1913.4,2243.3,8.0413,8.1166
19-08-2016,48.6515,-126.6645,5,13.0478,32.156,1924.06,2158.4,8.225964676,8.0428
19-08-2016,48.6515,-126.6645,10,12.7332,32.1929,1937.59,2169.02,8.180294251,7.9934
20-08-2016,48.9745,-130.664,5,16.6834,31.858,1945.48,2146.93,8.037918233,7.9136
21-08-2016,5.0087,165.01,0,30.112,34.108,1909.9,2239.8,8.046,8.1231
22-08-2016,49.2838,-134.6657,9,16.3424,31.9324,1952.81,2145.34,8.034392314,7.9052
22-08-2016,49.2838,-134.6657,5,16.3434,31.936,1952.72,2145.75,8.03218128,7.9029
23-08-2016,-0.0173,164.98,0,29.838,35.007,1976.8,2300.1,8.02,8.0928
23-08-2016,49.5683,-138.6658,10,16.5101,32.607,1954.6,2195.27,8.024393395,7.8978
23-08-2016,49.5683,-138.6658,5,16.7665,32.605,1979.59976,2178,8.020752966,7.8979
25-08-2016,-4.9915,165,0,30.097,34.44,1926.3,2264.2,8.0564,8.1334
26-08-2016,49.9987,-145,10,15.8753,32.5299,,,8.054470406,7.9178
26-08-2016,49.9987,-145,5,16.0429,32.541,,,8.052891959,7.9186
22-09-2016,23.974,164.99,0,28.642,34.978,1966.7,2299.3,8.0545,8.1095
23-09-2016,24.236,160.04,0,28.335,35.058,1986.3,2301.1,8.043,8.0933
25-09-2016,24.238,155.23,0,28.511,34.76,1950.2,2282,8.0558,8.1088
27-09-2016,24.257,149.01,0,28.773,34.855,1965.8,2287.4,8.0445,8.1014
28-09-2016,24.247,144.82,0,28.236,34.724,1970.8,2278.7,8.0325,8.0812
29-09-2016,24.246,140.26,0,28.749,34.907,1963.4,2292.5,8.0408,8.0973
25-10-2016,40.852,137.99,0,15.454,33.603,2005.8,2248.1,8.1195,7.9748
27-10-2016,42.518,138.07,0,15.577,33.702,2003.5,2258.7,8.1457,8.0024
28-10-2016,41.52,137.03,0,14.949,33.727,2006.9,2259,8.1446,7.9917
